fname,description,manually_verified,label,id
/home/aagnone/data/dcase2018_gen/09282dc5.wav,Cough,0,10,09282dc5
/home/aagnone/data/dcase2018_gen/0933c357.wav,Gunshot_or_gunfire,1,21,0933c357
/home/aagnone/data/dcase2018_gen/0939d783.wav,Bark,0,2,0939d783
/home/aagnone/data/dcase2018_gen/093bf325.wav,Writing,0,40,093bf325
/home/aagnone/data/dcase2018_gen/095138e2.wav,Oboe,1,29,095138e2
/home/aagnone/data/dcase2018_gen/095836cb.wav,Flute,0,18,095836cb
/home/aagnone/data/dcase2018_gen/0958751e.wav,Hi-hat,1,23,0958751e
/home/aagnone/data/dcase2018_gen/0969b5c5.wav,Acoustic_guitar,0,0,0969b5c5
/home/aagnone/data/dcase2018_gen/096b4d70.wav,Keys_jangling,0,24,096b4d70
/home/aagnone/data/dcase2018_gen/097b5ab0.wav,Knock,1,25,097b5ab0
/home/aagnone/data/dcase2018_gen/09841f13.wav,Shatter,0,32,09841f13
/home/aagnone/data/dcase2018_gen/098a3205.wav,Bark,0,2,098a3205
/home/aagnone/data/dcase2018_gen/098c2232.wav,Laughter,0,26,098c2232
/home/aagnone/data/dcase2018_gen/0994e80c.wav,Computer_keyboard,1,9,0994e80c
/home/aagnone/data/dcase2018_gen/09986ba4.wav,Laughter,0,26,09986ba4
/home/aagnone/data/dcase2018_gen/099ce615.wav,Squeak,1,34,099ce615
/home/aagnone/data/dcase2018_gen/09a1cfd7.wav,Hi-hat,1,23,09a1cfd7
/home/aagnone/data/dcase2018_gen/09a355a9.wav,Cough,0,10,09a355a9
/home/aagnone/data/dcase2018_gen/09a585bf.wav,Keys_jangling,1,24,09a585bf
/home/aagnone/data/dcase2018_gen/09a63606.wav,Acoustic_guitar,0,0,09a63606
/home/aagnone/data/dcase2018_gen/09a732e6.wav,Double_bass,0,12,09a732e6
/home/aagnone/data/dcase2018_gen/09a7c5ce.wav,Snare_drum,0,33,09a7c5ce
/home/aagnone/data/dcase2018_gen/09a7dc35.wav,Cowbell,1,11,09a7dc35
/home/aagnone/data/dcase2018_gen/09a895f3.wav,Fart,0,15,09a895f3
/home/aagnone/data/dcase2018_gen/09b51c66.wav,Fireworks,0,17,09b51c66
/home/aagnone/data/dcase2018_gen/09b8a126.wav,Violin_or_fiddle,1,39,09b8a126
/home/aagnone/data/dcase2018_gen/09b901f8.wav,Computer_keyboard,1,9,09b901f8
/home/aagnone/data/dcase2018_gen/09bc3033.wav,Drawer_open_or_close,0,13,09bc3033
/home/aagnone/data/dcase2018_gen/09ca1e09.wav,Shatter,0,32,09ca1e09
/home/aagnone/data/dcase2018_gen/09ea5276.wav,Trumpet,1,38,09ea5276
/home/aagnone/data/dcase2018_gen/0a037e96.wav,Fireworks,0,17,0a037e96
/home/aagnone/data/dcase2018_gen/0a0a8d4c.wav,Clarinet,0,8,0a0a8d4c
/home/aagnone/data/dcase2018_gen/0a15b36b.wav,Clarinet,0,8,0a15b36b
/home/aagnone/data/dcase2018_gen/0a277f11.wav,Snare_drum,0,33,0a277f11
/home/aagnone/data/dcase2018_gen/0a2a5c05.wav,Burping_or_eructation,1,4,0a2a5c05
/home/aagnone/data/dcase2018_gen/0a2b4c80.wav,Snare_drum,0,33,0a2b4c80
/home/aagnone/data/dcase2018_gen/0a32271b.wav,Meow,0,27,0a32271b
/home/aagnone/data/dcase2018_gen/0a366772.wav,Writing,1,40,0a366772
/home/aagnone/data/dcase2018_gen/0a484e9f.wav,Writing,1,40,0a484e9f
/home/aagnone/data/dcase2018_gen/0a49afad.wav,Fireworks,1,17,0a49afad
/home/aagnone/data/dcase2018_gen/0a54c770.wav,Bus,1,5,0a54c770
/home/aagnone/data/dcase2018_gen/0a6bba04.wav,Cowbell,1,11,0a6bba04
/home/aagnone/data/dcase2018_gen/0a6dbf2c.wav,Finger_snapping,1,16,0a6dbf2c
/home/aagnone/data/dcase2018_gen/0a82b4d6.wav,Tearing,0,36,0a82b4d6
/home/aagnone/data/dcase2018_gen/0a8ac55d.wav,Tambourine,1,35,0a8ac55d
/home/aagnone/data/dcase2018_gen/0a8d300c.wav,Bus,0,5,0a8d300c
/home/aagnone/data/dcase2018_gen/0a925754.wav,Telephone,1,37,0a925754
/home/aagnone/data/dcase2018_gen/0a98104d.wav,Cello,0,6,0a98104d
/home/aagnone/data/dcase2018_gen/0aa17642.wav,Knock,1,25,0aa17642
/home/aagnone/data/dcase2018_gen/0aa32376.wav,Hi-hat,0,23,0aa32376
/home/aagnone/data/dcase2018_gen/0aa7edd0.wav,Cowbell,0,11,0aa7edd0
/home/aagnone/data/dcase2018_gen/0aab722d.wav,Hi-hat,0,23,0aab722d
/home/aagnone/data/dcase2018_gen/0aad0a16.wav,Gunshot_or_gunfire,1,21,0aad0a16
/home/aagnone/data/dcase2018_gen/0aaed52b.wav,Fart,1,15,0aaed52b
/home/aagnone/data/dcase2018_gen/0ac443ad.wav,Bark,0,2,0ac443ad
/home/aagnone/data/dcase2018_gen/0ac83c13.wav,Writing,0,40,0ac83c13
/home/aagnone/data/dcase2018_gen/0acba147.wav,Computer_keyboard,1,9,0acba147
/home/aagnone/data/dcase2018_gen/0ad0bf22.wav,Saxophone,1,30,0ad0bf22
/home/aagnone/data/dcase2018_gen/0ad5618e.wav,Bass_drum,0,3,0ad5618e
/home/aagnone/data/dcase2018_gen/0ad666e3.wav,Saxophone,1,30,0ad666e3
/home/aagnone/data/dcase2018_gen/0ade0819.wav,Cowbell,0,11,0ade0819
/home/aagnone/data/dcase2018_gen/0af32053.wav,Oboe,0,29,0af32053
/home/aagnone/data/dcase2018_gen/0afca134.wav,Shatter,0,32,0afca134
/home/aagnone/data/dcase2018_gen/0afcf36b.wav,Scissors,0,31,0afcf36b
/home/aagnone/data/dcase2018_gen/0aff3cde.wav,Bass_drum,0,3,0aff3cde
/home/aagnone/data/dcase2018_gen/0b05208c.wav,Electric_piano,1,14,0b05208c
/home/aagnone/data/dcase2018_gen/0b142b38.wav,Cough,0,10,0b142b38
/home/aagnone/data/dcase2018_gen/0b1f22c3.wav,Saxophone,1,30,0b1f22c3
/home/aagnone/data/dcase2018_gen/0b2a3ef0.wav,Writing,0,40,0b2a3ef0
/home/aagnone/data/dcase2018_gen/0b3636e4.wav,Cello,0,6,0b3636e4
/home/aagnone/data/dcase2018_gen/0b3c0588.wav,Finger_snapping,1,16,0b3c0588
/home/aagnone/data/dcase2018_gen/0b3d7a19.wav,Cough,0,10,0b3d7a19
/home/aagnone/data/dcase2018_gen/0b436682.wav,Acoustic_guitar,0,0,0b436682
/home/aagnone/data/dcase2018_gen/0b489adc.wav,Squeak,0,34,0b489adc
/home/aagnone/data/dcase2018_gen/0b4dc8fc.wav,Fireworks,0,17,0b4dc8fc
/home/aagnone/data/dcase2018_gen/0b5b6734.wav,Cough,0,10,0b5b6734
/home/aagnone/data/dcase2018_gen/0b5dd555.wav,Double_bass,0,12,0b5dd555
/home/aagnone/data/dcase2018_gen/0b5ea11d.wav,Keys_jangling,0,24,0b5ea11d
/home/aagnone/data/dcase2018_gen/0b6ac630.wav,Hi-hat,0,23,0b6ac630
/home/aagnone/data/dcase2018_gen/0b6fba96.wav,Burping_or_eructation,0,4,0b6fba96
/home/aagnone/data/dcase2018_gen/0b7044b0.wav,Burping_or_eructation,1,4,0b7044b0
/home/aagnone/data/dcase2018_gen/0b74f0da.wav,Writing,0,40,0b74f0da
/home/aagnone/data/dcase2018_gen/0b7aa40a.wav,Cello,0,6,0b7aa40a
/home/aagnone/data/dcase2018_gen/0b7f8989.wav,Bark,0,2,0b7f8989
/home/aagnone/data/dcase2018_gen/0b80f560.wav,Fart,0,15,0b80f560
/home/aagnone/data/dcase2018_gen/0b82b3a5.wav,Clarinet,1,8,0b82b3a5
/home/aagnone/data/dcase2018_gen/0b914d51.wav,Meow,0,27,0b914d51
/home/aagnone/data/dcase2018_gen/0b92a7e0.wav,Chime,1,7,0b92a7e0
/home/aagnone/data/dcase2018_gen/0b95a1b5.wav,Knock,1,25,0b95a1b5
/home/aagnone/data/dcase2018_gen/0b9904c1.wav,Burping_or_eructation,0,4,0b9904c1
/home/aagnone/data/dcase2018_gen/0ba6976e.wav,Clarinet,1,8,0ba6976e
/home/aagnone/data/dcase2018_gen/0ba8bcc2.wav,Laughter,0,26,0ba8bcc2
/home/aagnone/data/dcase2018_gen/0ba927cd.wav,Hi-hat,1,23,0ba927cd
/home/aagnone/data/dcase2018_gen/0bab86ae.wav,Violin_or_fiddle,1,39,0bab86ae
/home/aagnone/data/dcase2018_gen/0bb6b85a.wav,Keys_jangling,0,24,0bb6b85a
/home/aagnone/data/dcase2018_gen/0bc522f3.wav,Keys_jangling,1,24,0bc522f3
/home/aagnone/data/dcase2018_gen/0bca94ec.wav,Glockenspiel,1,19,0bca94ec
/home/aagnone/data/dcase2018_gen/0bd9f47b.wav,Laughter,1,26,0bd9f47b
/home/aagnone/data/dcase2018_gen/0bdef4f9.wav,Oboe,0,29,0bdef4f9
/home/aagnone/data/dcase2018_gen/0be0fbaa.wav,Squeak,0,34,0be0fbaa
/home/aagnone/data/dcase2018_gen/0be246ba.wav,Double_bass,0,12,0be246ba
/home/aagnone/data/dcase2018_gen/0be52cd7.wav,Bass_drum,0,3,0be52cd7
/home/aagnone/data/dcase2018_gen/0bf505c1.wav,Tearing,0,36,0bf505c1
/home/aagnone/data/dcase2018_gen/0bfdf35b.wav,Shatter,0,32,0bfdf35b
/home/aagnone/data/dcase2018_gen/0c080361.wav,Writing,0,40,0c080361
/home/aagnone/data/dcase2018_gen/0c0f796c.wav,Meow,1,27,0c0f796c
/home/aagnone/data/dcase2018_gen/0c118aaa.wav,Electric_piano,0,14,0c118aaa
/home/aagnone/data/dcase2018_gen/0c27360a.wav,Gunshot_or_gunfire,1,21,0c27360a
/home/aagnone/data/dcase2018_gen/0c28638b.wav,Tambourine,0,35,0c28638b
/home/aagnone/data/dcase2018_gen/0c2f1a54.wav,Finger_snapping,1,16,0c2f1a54
/home/aagnone/data/dcase2018_gen/0c3044b3.wav,Saxophone,1,30,0c3044b3
/home/aagnone/data/dcase2018_gen/0c364094.wav,Cello,0,6,0c364094
/home/aagnone/data/dcase2018_gen/0c36c39a.wav,Saxophone,1,30,0c36c39a
/home/aagnone/data/dcase2018_gen/0c3bdc12.wav,Fart,1,15,0c3bdc12
/home/aagnone/data/dcase2018_gen/0c3cba8b.wav,Clarinet,0,8,0c3cba8b
/home/aagnone/data/dcase2018_gen/0c3e92c7.wav,Knock,0,25,0c3e92c7
/home/aagnone/data/dcase2018_gen/0c4948ba.wav,Keys_jangling,0,24,0c4948ba
/home/aagnone/data/dcase2018_gen/0c4f2a87.wav,Oboe,1,29,0c4f2a87
/home/aagnone/data/dcase2018_gen/0c547bc4.wav,Violin_or_fiddle,1,39,0c547bc4
/home/aagnone/data/dcase2018_gen/0c66ddcb.wav,Fireworks,0,17,0c66ddcb
/home/aagnone/data/dcase2018_gen/0c67f402.wav,Snare_drum,1,33,0c67f402
/home/aagnone/data/dcase2018_gen/0c6a3500.wav,Bus,1,5,0c6a3500
/home/aagnone/data/dcase2018_gen/0c6ec89a.wav,Oboe,0,29,0c6ec89a
/home/aagnone/data/dcase2018_gen/0c7ae294.wav,Applause,1,1,0c7ae294
/home/aagnone/data/dcase2018_gen/0c7eb4eb.wav,Tearing,0,36,0c7eb4eb
/home/aagnone/data/dcase2018_gen/0c9abd6a.wav,Snare_drum,0,33,0c9abd6a
/home/aagnone/data/dcase2018_gen/0ca8b59b.wav,Laughter,1,26,0ca8b59b
/home/aagnone/data/dcase2018_gen/0cafd32f.wav,Tambourine,0,35,0cafd32f
/home/aagnone/data/dcase2018_gen/0cb7fc83.wav,Gong,0,20,0cb7fc83
/home/aagnone/data/dcase2018_gen/0cbfebc7.wav,Laughter,0,26,0cbfebc7
/home/aagnone/data/dcase2018_gen/0cc4c3b7.wav,Finger_snapping,0,16,0cc4c3b7
/home/aagnone/data/dcase2018_gen/0ccf0903.wav,Glockenspiel,0,19,0ccf0903
/home/aagnone/data/dcase2018_gen/0cdfa126.wav,Laughter,1,26,0cdfa126
/home/aagnone/data/dcase2018_gen/0ce9b7a0.wav,Double_bass,0,12,0ce9b7a0
/home/aagnone/data/dcase2018_gen/0cea4550.wav,Clarinet,0,8,0cea4550
/home/aagnone/data/dcase2018_gen/0cec67d2.wav,Writing,0,40,0cec67d2
/home/aagnone/data/dcase2018_gen/0ceed74d.wav,Oboe,0,29,0ceed74d
/home/aagnone/data/dcase2018_gen/0d0c7375.wav,Bass_drum,0,3,0d0c7375
/home/aagnone/data/dcase2018_gen/0d0d1b88.wav,Applause,0,1,0d0d1b88
/home/aagnone/data/dcase2018_gen/0d0d648b.wav,Bass_drum,0,3,0d0d648b
/home/aagnone/data/dcase2018_gen/0d1cb966.wav,Oboe,0,29,0d1cb966
/home/aagnone/data/dcase2018_gen/0d2047b5.wav,Drawer_open_or_close,1,13,0d2047b5
/home/aagnone/data/dcase2018_gen/0d30af2b.wav,Trumpet,0,38,0d30af2b
/home/aagnone/data/dcase2018_gen/0d3d36f5.wav,Snare_drum,0,33,0d3d36f5
/home/aagnone/data/dcase2018_gen/0d481dea.wav,Glockenspiel,1,19,0d481dea
/home/aagnone/data/dcase2018_gen/0d649d1b.wav,Trumpet,0,38,0d649d1b
/home/aagnone/data/dcase2018_gen/0d661b19.wav,Telephone,1,37,0d661b19
/home/aagnone/data/dcase2018_gen/0d694b51.wav,Burping_or_eructation,0,4,0d694b51
/home/aagnone/data/dcase2018_gen/0d6bb959.wav,Tambourine,0,35,0d6bb959
/home/aagnone/data/dcase2018_gen/0d74110a.wav,Drawer_open_or_close,0,13,0d74110a
/home/aagnone/data/dcase2018_gen/0d79765a.wav,Bark,1,2,0d79765a
/home/aagnone/data/dcase2018_gen/0d8012f4.wav,Saxophone,1,30,0d8012f4
/home/aagnone/data/dcase2018_gen/0d804b40.wav,Applause,1,1,0d804b40
/home/aagnone/data/dcase2018_gen/0d9b9a20.wav,Microwave_oven,0,28,0d9b9a20
/home/aagnone/data/dcase2018_gen/0d9f6c10.wav,Burping_or_eructation,1,4,0d9f6c10
/home/aagnone/data/dcase2018_gen/0da0c554.wav,Double_bass,1,12,0da0c554
/home/aagnone/data/dcase2018_gen/0da527a6.wav,Violin_or_fiddle,1,39,0da527a6
/home/aagnone/data/dcase2018_gen/0da86798.wav,Knock,1,25,0da86798
/home/aagnone/data/dcase2018_gen/0db954fa.wav,Applause,0,1,0db954fa
/home/aagnone/data/dcase2018_gen/0dbdffe2.wav,Fireworks,1,17,0dbdffe2
/home/aagnone/data/dcase2018_gen/0dc26ae9.wav,Laughter,1,26,0dc26ae9
/home/aagnone/data/dcase2018_gen/0dd326ca.wav,Computer_keyboard,0,9,0dd326ca
/home/aagnone/data/dcase2018_gen/0dd54f1f.wav,Gong,0,20,0dd54f1f
/home/aagnone/data/dcase2018_gen/0ddb4bdf.wav,Bass_drum,1,3,0ddb4bdf
/home/aagnone/data/dcase2018_gen/0de99488.wav,Microwave_oven,1,28,0de99488
/home/aagnone/data/dcase2018_gen/0ded93ce.wav,Tambourine,0,35,0ded93ce
/home/aagnone/data/dcase2018_gen/0dfcedf6.wav,Applause,0,1,0dfcedf6
/home/aagnone/data/dcase2018_gen/0e19ed55.wav,Cowbell,0,11,0e19ed55
/home/aagnone/data/dcase2018_gen/0e2ec031.wav,Gunshot_or_gunfire,1,21,0e2ec031
/home/aagnone/data/dcase2018_gen/0e2fbeb8.wav,Double_bass,0,12,0e2fbeb8
/home/aagnone/data/dcase2018_gen/0e32c361.wav,Trumpet,0,38,0e32c361
/home/aagnone/data/dcase2018_gen/0e3aa5cf.wav,Shatter,1,32,0e3aa5cf
/home/aagnone/data/dcase2018_gen/0e4372d4.wav,Hi-hat,0,23,0e4372d4
/home/aagnone/data/dcase2018_gen/0e439e01.wav,Fart,0,15,0e439e01
/home/aagnone/data/dcase2018_gen/0e451691.wav,Drawer_open_or_close,1,13,0e451691
/home/aagnone/data/dcase2018_gen/0e4583d5.wav,Shatter,1,32,0e4583d5
/home/aagnone/data/dcase2018_gen/0e51f1d0.wav,Shatter,0,32,0e51f1d0
/home/aagnone/data/dcase2018_gen/0e544eb8.wav,Oboe,0,29,0e544eb8
/home/aagnone/data/dcase2018_gen/0e5c9ed0.wav,Knock,0,25,0e5c9ed0
/home/aagnone/data/dcase2018_gen/0e5cab29.wav,Tearing,1,36,0e5cab29
/home/aagnone/data/dcase2018_gen/0e630318.wav,Snare_drum,0,33,0e630318
/home/aagnone/data/dcase2018_gen/0e645225.wav,Bus,1,5,0e645225
/home/aagnone/data/dcase2018_gen/0e6e1f35.wav,Chime,1,7,0e6e1f35
/home/aagnone/data/dcase2018_gen/0e7622f0.wav,Saxophone,1,30,0e7622f0
/home/aagnone/data/dcase2018_gen/0e7cd4eb.wav,Violin_or_fiddle,1,39,0e7cd4eb
/home/aagnone/data/dcase2018_gen/0e7f9fdb.wav,Keys_jangling,0,24,0e7f9fdb
/home/aagnone/data/dcase2018_gen/0e89fb66.wav,Knock,0,25,0e89fb66
/home/aagnone/data/dcase2018_gen/0e974517.wav,Microwave_oven,0,28,0e974517
/home/aagnone/data/dcase2018_gen/0e979b8c.wav,Cowbell,1,11,0e979b8c
/home/aagnone/data/dcase2018_gen/0e9cb14e.wav,Fireworks,1,17,0e9cb14e
/home/aagnone/data/dcase2018_gen/0ea3dbaf.wav,Saxophone,0,30,0ea3dbaf
/home/aagnone/data/dcase2018_gen/0eb63f5a.wav,Acoustic_guitar,0,0,0eb63f5a
/home/aagnone/data/dcase2018_gen/0ec012fc.wav,Laughter,0,26,0ec012fc
/home/aagnone/data/dcase2018_gen/0ecb56ad.wav,Fart,0,15,0ecb56ad
/home/aagnone/data/dcase2018_gen/0ed06544.wav,Hi-hat,1,23,0ed06544
/home/aagnone/data/dcase2018_gen/0ede064f.wav,Gunshot_or_gunfire,1,21,0ede064f
/home/aagnone/data/dcase2018_gen/0ee42262.wav,Trumpet,0,38,0ee42262
/home/aagnone/data/dcase2018_gen/0eeaebcb.wav,Acoustic_guitar,1,0,0eeaebcb
/home/aagnone/data/dcase2018_gen/0ef9a602.wav,Hi-hat,1,23,0ef9a602
/home/aagnone/data/dcase2018_gen/0f01e836.wav,Tearing,0,36,0f01e836
/home/aagnone/data/dcase2018_gen/0f18c55b.wav,Fart,0,15,0f18c55b
/home/aagnone/data/dcase2018_gen/0f1a5928.wav,Gong,0,20,0f1a5928
/home/aagnone/data/dcase2018_gen/0f1dbff5.wav,Applause,0,1,0f1dbff5
/home/aagnone/data/dcase2018_gen/0f23d7e4.wav,Tearing,1,36,0f23d7e4
/home/aagnone/data/dcase2018_gen/0f274e7a.wav,Meow,0,27,0f274e7a
/home/aagnone/data/dcase2018_gen/0f2903db.wav,Chime,1,7,0f2903db
/home/aagnone/data/dcase2018_gen/0f2ab678.wav,Electric_piano,1,14,0f2ab678
/home/aagnone/data/dcase2018_gen/0f34d08e.wav,Hi-hat,1,23,0f34d08e
/home/aagnone/data/dcase2018_gen/0f36e49a.wav,Cowbell,1,11,0f36e49a
/home/aagnone/data/dcase2018_gen/0f444884.wav,Keys_jangling,0,24,0f444884
/home/aagnone/data/dcase2018_gen/0f5286d1.wav,Microwave_oven,1,28,0f5286d1
/home/aagnone/data/dcase2018_gen/0f53ac39.wav,Hi-hat,0,23,0f53ac39
/home/aagnone/data/dcase2018_gen/0f5c62dd.wav,Clarinet,0,8,0f5c62dd
/home/aagnone/data/dcase2018_gen/0f6e2a63.wav,Laughter,0,26,0f6e2a63
/home/aagnone/data/dcase2018_gen/0f70f92f.wav,Fart,0,15,0f70f92f
/home/aagnone/data/dcase2018_gen/0f72651c.wav,Hi-hat,0,23,0f72651c
/home/aagnone/data/dcase2018_gen/0f7f0d86.wav,Laughter,0,26,0f7f0d86
/home/aagnone/data/dcase2018_gen/0f936928.wav,Oboe,0,29,0f936928
/home/aagnone/data/dcase2018_gen/0f958ff0.wav,Saxophone,1,30,0f958ff0
/home/aagnone/data/dcase2018_gen/0f96c40d.wav,Tearing,0,36,0f96c40d
/home/aagnone/data/dcase2018_gen/0fa3ee45.wav,Chime,0,7,0fa3ee45
/home/aagnone/data/dcase2018_gen/0fa61324.wav,Flute,1,18,0fa61324
/home/aagnone/data/dcase2018_gen/0fafb777.wav,Microwave_oven,1,28,0fafb777
/home/aagnone/data/dcase2018_gen/0fb0c2e1.wav,Shatter,0,32,0fb0c2e1
/home/aagnone/data/dcase2018_gen/0fb464cf.wav,Applause,0,1,0fb464cf
/home/aagnone/data/dcase2018_gen/0fc39673.wav,Shatter,0,32,0fc39673
/home/aagnone/data/dcase2018_gen/0fcdc341.wav,Bus,0,5,0fcdc341
/home/aagnone/data/dcase2018_gen/0fd52405.wav,Burping_or_eructation,1,4,0fd52405
/home/aagnone/data/dcase2018_gen/0fe6c47d.wav,Oboe,1,29,0fe6c47d
/home/aagnone/data/dcase2018_gen/0ff26813.wav,Cough,0,10,0ff26813
/home/aagnone/data/dcase2018_gen/0ff3a423.wav,Knock,0,25,0ff3a423
/home/aagnone/data/dcase2018_gen/0ff4262d.wav,Snare_drum,0,33,0ff4262d
/home/aagnone/data/dcase2018_gen/0ff6fdf5.wav,Bark,0,2,0ff6fdf5
/home/aagnone/data/dcase2018_gen/0ffff94f.wav,Chime,0,7,0ffff94f
/home/aagnone/data/dcase2018_gen/100009e2.wav,Writing,0,40,100009e2
/home/aagnone/data/dcase2018_gen/10086933.wav,Double_bass,0,12,10086933
/home/aagnone/data/dcase2018_gen/10099e50.wav,Bass_drum,0,3,10099e50
/home/aagnone/data/dcase2018_gen/100f6b3f.wav,Shatter,0,32,100f6b3f
/home/aagnone/data/dcase2018_gen/1023facf.wav,Shatter,1,32,1023facf
/home/aagnone/data/dcase2018_gen/102db6b4.wav,Flute,1,18,102db6b4
/home/aagnone/data/dcase2018_gen/102ef2c7.wav,Oboe,0,29,102ef2c7
/home/aagnone/data/dcase2018_gen/1032e684.wav,Clarinet,0,8,1032e684
/home/aagnone/data/dcase2018_gen/10357e1e.wav,Flute,0,18,10357e1e
/home/aagnone/data/dcase2018_gen/103b9ed4.wav,Oboe,1,29,103b9ed4
/home/aagnone/data/dcase2018_gen/103dfb7c.wav,Drawer_open_or_close,0,13,103dfb7c
/home/aagnone/data/dcase2018_gen/103eceae.wav,Writing,1,40,103eceae
/home/aagnone/data/dcase2018_gen/103f29e5.wav,Double_bass,1,12,103f29e5
/home/aagnone/data/dcase2018_gen/104f8672.wav,Glockenspiel,1,19,104f8672
/home/aagnone/data/dcase2018_gen/10550a6f.wav,Gong,1,20,10550a6f
/home/aagnone/data/dcase2018_gen/105a8017.wav,Tambourine,1,35,105a8017
/home/aagnone/data/dcase2018_gen/105f3923.wav,Electric_piano,0,14,105f3923
/home/aagnone/data/dcase2018_gen/105f4e16.wav,Finger_snapping,1,16,105f4e16
/home/aagnone/data/dcase2018_gen/1068cb59.wav,Writing,0,40,1068cb59
/home/aagnone/data/dcase2018_gen/106f028c.wav,Trumpet,0,38,106f028c
/home/aagnone/data/dcase2018_gen/1071fd84.wav,Knock,1,25,1071fd84
/home/aagnone/data/dcase2018_gen/10734a58.wav,Burping_or_eructation,0,4,10734a58
/home/aagnone/data/dcase2018_gen/10783ffe.wav,Flute,0,18,10783ffe
/home/aagnone/data/dcase2018_gen/10876da8.wav,Trumpet,0,38,10876da8
/home/aagnone/data/dcase2018_gen/10884a97.wav,Double_bass,0,12,10884a97
/home/aagnone/data/dcase2018_gen/108e95b3.wav,Clarinet,0,8,108e95b3
/home/aagnone/data/dcase2018_gen/108f96a6.wav,Trumpet,0,38,108f96a6
/home/aagnone/data/dcase2018_gen/1094232e.wav,Drawer_open_or_close,0,13,1094232e
/home/aagnone/data/dcase2018_gen/10961c54.wav,Writing,0,40,10961c54
/home/aagnone/data/dcase2018_gen/10a229f4.wav,Writing,0,40,10a229f4
/home/aagnone/data/dcase2018_gen/10ac55a1.wav,Burping_or_eructation,0,4,10ac55a1
/home/aagnone/data/dcase2018_gen/10b0e98b.wav,Writing,1,40,10b0e98b
/home/aagnone/data/dcase2018_gen/10cf0a2c.wav,Cello,0,6,10cf0a2c
/home/aagnone/data/dcase2018_gen/10da16fb.wav,Acoustic_guitar,1,0,10da16fb
/home/aagnone/data/dcase2018_gen/10e3e4eb.wav,Telephone,1,37,10e3e4eb
/home/aagnone/data/dcase2018_gen/10efbc5b.wav,Cowbell,0,11,10efbc5b
/home/aagnone/data/dcase2018_gen/10fc82d4.wav,Shatter,0,32,10fc82d4
/home/aagnone/data/dcase2018_gen/1105950d.wav,Trumpet,0,38,1105950d
/home/aagnone/data/dcase2018_gen/111bad6f.wav,Gunshot_or_gunfire,1,21,111bad6f
/home/aagnone/data/dcase2018_gen/11223bbf.wav,Oboe,0,29,11223bbf
/home/aagnone/data/dcase2018_gen/1131892a.wav,Telephone,1,37,1131892a
/home/aagnone/data/dcase2018_gen/11329fa9.wav,Gunshot_or_gunfire,1,21,11329fa9
/home/aagnone/data/dcase2018_gen/1133db9b.wav,Drawer_open_or_close,0,13,1133db9b
/home/aagnone/data/dcase2018_gen/1137811b.wav,Harmonica,0,22,1137811b
/home/aagnone/data/dcase2018_gen/113c5e2f.wav,Drawer_open_or_close,1,13,113c5e2f
/home/aagnone/data/dcase2018_gen/11439cbd.wav,Bark,0,2,11439cbd
/home/aagnone/data/dcase2018_gen/1148986e.wav,Violin_or_fiddle,1,39,1148986e
/home/aagnone/data/dcase2018_gen/114cf102.wav,Violin_or_fiddle,1,39,114cf102
/home/aagnone/data/dcase2018_gen/1152dffc.wav,Keys_jangling,0,24,1152dffc
/home/aagnone/data/dcase2018_gen/1163de55.wav,Hi-hat,0,23,1163de55
/home/aagnone/data/dcase2018_gen/116ddaf8.wav,Hi-hat,0,23,116ddaf8
/home/aagnone/data/dcase2018_gen/11710c08.wav,Tambourine,1,35,11710c08
/home/aagnone/data/dcase2018_gen/1176bda6.wav,Cello,1,6,1176bda6
/home/aagnone/data/dcase2018_gen/11782c39.wav,Finger_snapping,0,16,11782c39
/home/aagnone/data/dcase2018_gen/11798f57.wav,Cello,1,6,11798f57
/home/aagnone/data/dcase2018_gen/117cc2f0.wav,Flute,0,18,117cc2f0
/home/aagnone/data/dcase2018_gen/117e4577.wav,Trumpet,1,38,117e4577
/home/aagnone/data/dcase2018_gen/1181e997.wav,Double_bass,0,12,1181e997
/home/aagnone/data/dcase2018_gen/1181ee9d.wav,Fart,0,15,1181ee9d
/home/aagnone/data/dcase2018_gen/118413f9.wav,Fireworks,1,17,118413f9
/home/aagnone/data/dcase2018_gen/11880a0a.wav,Shatter,0,32,11880a0a
/home/aagnone/data/dcase2018_gen/118831d9.wav,Cello,0,6,118831d9
/home/aagnone/data/dcase2018_gen/118e9ae3.wav,Hi-hat,0,23,118e9ae3
/home/aagnone/data/dcase2018_gen/1191d9b4.wav,Squeak,0,34,1191d9b4
/home/aagnone/data/dcase2018_gen/1198d2b5.wav,Bass_drum,0,3,1198d2b5
/home/aagnone/data/dcase2018_gen/1199128e.wav,Fireworks,0,17,1199128e
/home/aagnone/data/dcase2018_gen/11a06e06.wav,Burping_or_eructation,1,4,11a06e06
/home/aagnone/data/dcase2018_gen/11a0e319.wav,Saxophone,0,30,11a0e319
/home/aagnone/data/dcase2018_gen/11ab15ee.wav,Scissors,1,31,11ab15ee
/home/aagnone/data/dcase2018_gen/11b027e8.wav,Violin_or_fiddle,1,39,11b027e8
/home/aagnone/data/dcase2018_gen/11c7778f.wav,Burping_or_eructation,0,4,11c7778f
/home/aagnone/data/dcase2018_gen/11c90896.wav,Cowbell,1,11,11c90896
/home/aagnone/data/dcase2018_gen/11cbc9e1.wav,Tambourine,0,35,11cbc9e1
